第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-a64d1c112041d8c3,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K476,西安外国语大学,K47606,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,73,73,225,right,1.23 人工智能（办学地点：长安校区）K477西北政法大学（公办）（陕西）[M-9dac894aa7ed9b51],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-8755324bbe87567b,STABLEGROUP-4137122c1b173ae2
R1GROUP-25b2304bd734b6dd,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K469,西安工程大学,K46901,01,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,75,37,224,right,1.01 服装设计与工程（卓越工程师教育培养计划）[M-24b0b52466b9eea1],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-e7e47aa70b7f0b77,STABLEGROUP-6aef4e0c74ded7a8
R1GROUP-19065a6129420892,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K488,西安医学院,K48804,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,77,13,226,right,1.04 英语（外语语种：英语：办学地点：未央校区）[M-850aa6e9b4a3be8a],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-d93dfb85c8cb1c20,STABLEGROUP-d1d917dcf1c245bf
R1GROUP-7c7a64f2114738fc,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K463,西安工业大学,K46303,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,0,0,5,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,81,69,223,left,1.04 机械电子工程（办学地点：未央校区）[M-35f303845bc723ca]；2.05 物联网工程（办学地点：未央校区）[M-0d2e5388e9fd307e]；3.06 智能建造（办学地点：未央校区）[M-29687bab4cb9bbbf]；4.07 测控技术与仪器（卓越工程师教育培养计划：办学地点：未央校区）[M-02aaf92a99982a3f]；5.08 计算机科学与技术（卓越工程师教育培养计划：办学地点：未央校区）[M-41b8978e84c06d90],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6080ef7768d67522,STABLEGROUP-e137f5e7c696d7f9
R1GROUP-e50ae0afd7d7b733,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K466,西安科技大学,K46602,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R3-P2官网后人工确认,H5-历史最高线高于等位分30分以上,3,93,60,223,right,1.02 供应链管理[M-1bee17fe0f686326],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-a61c8bf0c6a8c814,STABLEGROUP-b3fc0831e0e13e82
R1GROUP-f87d333252da19b5,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：数字媒体技术1个、计算机相关6个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K486,西安邮电大学,K48603,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,7,1,6,0,0,0,0,19,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,94,90,226,left,1.08 计算机科学与技术（办学地点：长安校[M-b23da168ecf3a69d]；2.09 通信工程（办学地点：长安校区）[M-b26306df48aeae35]；3.10 电信工程及管理（办学地点：长安校[M-59f2fe4937c929af]；4.11 集成电路设计与集成系统（办学地点：长安校区）[M-697f5f955ecc00c8]；5.12 微电子科学与工程（办学地点：长安校[M-c3ff06ecc81ab136]；6.13 电子信息工程（办学地点：长安校区）[M-c1f8f0fd7414b38f]；7.14 电子科学与技术（办学地点：长安校[M-b55b42a0731954d9]；8.15 电磁场与无线技术（办学地点：长安校[M-da1f5a87edef49c2]；9.16 软件工程（办学地点：长安校区）[M-896f6185282057cc]；10.17 网络工程（办学地点：长安校区）[M-ba5cee9e156ea062]；11.18 数据科学与大数据技术（办学地点：长[M-eb18c68df6af2f4d]；12.19 数字媒体技术（办学地点：长安校区）[M-de96b2c78977c1f5]；13.20 电气工程及其自动化（办学地点：长安[M-216cedcbd6540689]；14.21 信息安全（办学地点：长安校区）[M-a83566d233468121]；15.22 网络空间安全（办学地点：长安校区）[M-4a6209dd341f05a5]；16.23 密码科学与技术（办学地点：长安校[M-3875a60b6b22b3fa]；17.24 信息对抗技术（办学地点：长安校区）[M-b54865ae837a800d]；18.25 新能源材料与器件（办学地点：长安校[M-9807e5b6e5757591]；19.26 邮政工程（办学地点：雁塔校区）[M-188931cfb2409b2a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-01338c1d774310d5,STABLEGROUP-af955f667fb5c652
R1GROUP-fbdb7c6bb64fe9b0,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A187,西安电子科技大学,A18706,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,111,111,54,left,1.17 本科预科班（少数民族顶科班；办学地点：长安校区：学制：一年）A189 长安大学（公办）（陕西）[M-b6125280b2af85fa],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-11cf6b8da07fed85,STABLEGROUP-7b3ef2ac5380a91c
R1GROUP-5f75f5c45b4ee6ea,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K486,西安邮电大学,K48602,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,111,82,226,left,1.05 数字经济（办学地点：雁塔校区）[M-301dd1d837cfffb0]；2.06 大数据管理与应用（办学地点：雁塔校[M-747c5d06e51e3ab4]；3.07 邮政管理（办学地点：雁塔校区）[M-b7c685305f7dea93],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3bccaa36fae30061,STABLEGROUP-2e3bfdd3af3dc0f4
R1GROUP-7f0c64232c0a93ab,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A183,西安交通大学,A18310,10,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,132,121,53,left,1.38 核工程与核技术（核工程与核技术（定向）：中国核工业集团定向就业，被录取的定向考生在入学报到前，须按规定与相关定向单位签订定向就业协议书，若拒签协议，视为考生自动放弃录取，按教育部相关规定取消其入学资格.在校期间不允许转专业：办学地点：兴庆校...[M-c5ec9fc200441c76],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-74d4a957cafb7414,STABLEGROUP-387641f8d3ed1c80
R1GROUP-59ff50506c44cc0f,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A187,西安电子科技大学,A18701,01,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,138,125,53,right,1.01 管理科学与工程类（数字化与商务餐能融合培养：含信息管理与信息系统（与电子工程双学位培养）、工业工程（与电子工程双学位培养）、大数据管理与应用专业；办学地点：长安校区）[M-dcf7127463acfbe2],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-256b438b29c55b33,STABLEGROUP-99df1430da7d4356
R1GROUP-09ef199c33cd1cbc,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关3个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A187,西安电子科技大学,A18703,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,140,117,54,left,1.06 电子信息类（通信：含通信工程、信息工程、空间信息与数字技术专业；办学地点：长安校区）[M-2221e2ce54813fcb]；2.07 电子信息类（电子工程；貪电子信息工信息对抗技术、电磁场与无线技术专业；办学地点：长安校区）[M-a6b1b715f41e93d2]；3.08 电子信息类（集成电路；含微电子科学与工程、集成电路设计与集成系统专业：办学地点：长安校区）[M-fb20f4d69d7cb640]；4.09 电子信息炎（电子科学、信息物理、罕天信息；含电子科学与技术、光电信息科学与工程、电子信息科学与技术、空间科学与技术、探测制导与控制技术、遥感科学与技术，低空技术与工程专业：办学地点：长安校区）[M-6e5ab4c3d33efadf]；5.10 计算机类（含计算机科学与技术、软件工程专业：软件工程专业一人每年学费6600元，三、四年级按学分计，每学分不超过400元，总学分不高子80学分：办学地点：长安校区）[M-09cdca5ca21d3b0e]；6.11 计算机类（网络安全：含信息安全、网終空间安全专业：办学地点：长安校[M-0cdc8733b00026b1]；7.12 计算机类（智能；含智能科学与技术、人工智能专业；办学地点：长安校区）[M-184bf43850e1047e]；8.13 自动化类（智能制造及智能测控：含机工业设计械设计制造及其自动化、电子封装技术、电气工程及其自动化、自动化、测控技术与仪器，机器人工程专业：办学地点：长安校区）[M-f08462fc75ee9542],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-768f3fe1e9af0cd5,STABLEGROUP-cb0ad3b3dfe081b4
