第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-76282497ad32e498,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K467,西安石油大学,K46704,04,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,45,45,223,right,1.12 石油工程（卓越工程师：办学地点：鄂邑校区）[M-819d86864f0227bd]；2.13 化学工程与工艺（卓越工程师：办学地点：鄂邑校区）[M-366dbd2a56da933e]；3.14 测控技术与仪器（卓越工程师：办学地点：鄂邑校区）[M-1f7e41d60c899ee5]；4.15 爆接技术与工程（卓越工程师：办学地点：鄂邑校区）[M-f0f918e15f175932],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3ebd4989065d36d5,STABLEGROUP-50f7d33618fe8d89
R1GROUP-36900d7849d0aede,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A032,北京语言大学,A03207,07,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,100,90,17,right,1.28 计算机类（计算机科学与技术、人工智数据科学与大数据技术、[M-de9d7943a7d83f6f],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-a722ab9f822b7788,STABLEGROUP-7a677738f447d0be
R1GROUP-09ef199c33cd1cbc,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关3个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A187,西安电子科技大学,A18703,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,140,117,54,left,1.06 电子信息类（通信：含通信工程、信息工程、空间信息与数字技术专业；办学地点：长安校区）[M-2221e2ce54813fcb]；2.07 电子信息类（电子工程；貪电子信息工信息对抗技术、电磁场与无线技术专业；办学地点：长安校区）[M-a6b1b715f41e93d2]；3.08 电子信息类（集成电路；含微电子科学与工程、集成电路设计与集成系统专业：办学地点：长安校区）[M-fb20f4d69d7cb640]；4.09 电子信息炎（电子科学、信息物理、罕天信息；含电子科学与技术、光电信息科学与工程、电子信息科学与技术、空间科学与技术、探测制导与控制技术、遥感科学与技术，低空技术与工程专业：办学地点：长安校区）[M-6e5ab4c3d33efadf]；5.10 计算机类（含计算机科学与技术、软件工程专业：软件工程专业一人每年学费6600元，三、四年级按学分计，每学分不超过400元，总学分不高子80学分：办学地点：长安校区）[M-09cdca5ca21d3b0e]；6.11 计算机类（网络安全：含信息安全、网終空间安全专业：办学地点：长安校[M-0cdc8733b00026b1]；7.12 计算机类（智能；含智能科学与技术、人工智能专业；办学地点：长安校区）[M-184bf43850e1047e]；8.13 自动化类（智能制造及智能测控：含机工业设计械设计制造及其自动化、电子封装技术、电气工程及其自动化、自动化、测控技术与仪器，机器人工程专业：办学地点：长安校区）[M-f08462fc75ee9542],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-768f3fe1e9af0cd5,STABLEGROUP-cb0ad3b3dfe081b4
R1GROUP-5c41c5aef09e0ee3,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K179,成都师范学院,K17904,04,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,47,27,212,right,1.04 电子科学与技术[M-0e528112444ada55],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6e6df87f20ef395d,STABLEGROUP-bf15acdfdf22fa8c
R1GROUP-2208f83c07828eed,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关3个、师范相关1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A027,北京师范大学,A02706,06,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,1,0,0,0,13,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,164,129,17,left,1.16 物理学类（物理学、天文学：办学地点：北京校区）[M-06633521859a87a7]；2.17 化学（办学地点：北京校区）[M-fb7c99355576f974]；3.18 地理科学类（自然地理与资源环境、人文地理与城乡规划、地理信息科学、资源环境科学：办学地点：北京校区）[M-747fe68d538dfa70]；4.19 统计学（办学地点：北京校区）[M-59cd0ec41c2426b7]；5.20 环境科学与工程类（环境科学、环境生态工程；办学地点：北京校区）[M-56d69100ed27404d]；6.21 生物科学类（生物科学、生物技术（賀慧育种）、生态学；办学地点：北京校[M-0919deb99c7a4436]；7.22 计算机科学与技术（办学地点：北京校区）[M-5be97ae82b4a9815]；8.23 人工智能（办学地点：北京校区）[M-46947fba0df651b5]；9.24 理科试验班（励耘实验班：数学与应用数学、物理学、化学、生物科学；办学地点：北京校区）[M-f99fa078f7b1a3f6]；10.25 碳中和科学与工程（办学地点：北京校•KGAAz[M-091ddcc9e83ae346]；11.26 心理学（北师大心理学、北航AI 联食学位培养项目；北京师范大学-北京航空航天大学“心理学+人工智能“联合学士学位培养项目；办学地点：北京校区）[M-005401b5fea93075]；12.27 环境工程（统计学、环工双学士学位项：“统计学+环境工程“双学士学位复合型人才培养项目；办学地点：北京校[M-7b51dd75a9e8b9a5]；13.28 数学与应用数学（卓师计划实验班；办学地点：北京校区）A030 北京外国语大学（公办）（北京）[M-3d5fc1da56aa3a03],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f5e59c38e1a046d4,STABLEGROUP-130f162a73d8e2a8
R1GROUP-789f9fa2fa4be534,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F019,北京信息科技大学,F01902,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,93,93,94,left,1.03 机械设计制造及其自动化（办学地点：[M-2048ad633c4c2afc]；2.04 智能制造工程（办学地点：沙河校区）[M-6d84761a5c90e259]；3.05 测控技术与仪器（办学地点：沙河校[M-09faab3eb3927dd4]；4.06 入工智能（勤信实验班；办学地点：沙河校区）[M-7e8ff9f8ac6d8e9d]；5.07 电子信息工程（办学地点：沙河校区）[M-44b07abc0135a45a]；6.08 过算机科学与技术（办学地点：沙河校[M-2cb09f7f70f19180]；7.09 计算机科学与技术（勤信实验班；办学地点：沙河校区）[M-711d0ff6c94fc522]；8.10 信息安全（办学地点：沙河校区）工1应用统计学（办学地点：沙河校区）F020 北京联合大学（公办）（北京）[M-034b1847096ec1d1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-1b83efe8b97d5110,STABLEGROUP-3d8f6270e4a08a73
R1GROUP-901eea21620b6fb4,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K173,成都工业学院,K17301,01,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,2,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,54,42,212,right,1.01 电气工程及其自动化（第一年在真宾校区就读，第二、三、四年在郫都校区就读）[M-96887031a9807fa3]；2.02 电子信息工程（办学地点：郫都校区）[M-5ca0abe80916dd8a],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8f373b55da64ef15,STABLEGROUP-448bd64fdecbd380
R1GROUP-5e49315f68c61e56,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F007,北京石油化工学院,F00702,02,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,56,45,92,right,1.03 智能制造工程技术（第一、二学年在房证校区就读，第三、四学年在大兴校区就读）院校孝业组及要业代号[M-0d11c522f3178a12],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-1fc9950f61b69b4b,STABLEGROUP-eb040be12342b220
R1GROUP-5f75f5c45b4ee6ea,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：西安；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K486,西安邮电大学,K48602,02,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,111,82,226,left,1.05 数字经济（办学地点：雁塔校区）[M-301dd1d837cfffb0]；2.06 大数据管理与应用（办学地点：雁塔校[M-747c5d06e51e3ab4]；3.07 邮政管理（办学地点：雁塔校区）[M-b7c685305f7dea93],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3bccaa36fae30061,STABLEGROUP-2e3bfdd3af3dc0f4
R1GROUP-13e32ed569eb09b6,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：成都；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K151,成都理工大学,K15107,07,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,112,85,208,left,1.12 电子商务[M-6c1f0b921a411f6c]；2.13 经济学[M-2f7a4c83fe82614f]；3.14 大数据管理与应用[M-0dd88fa59183b08b]；4.15 工商管理[M-c7cc681f13fa7090],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-f513505227a4a3d6,STABLEGROUP-5aedd5c561015aef
