第二轮候选ID,第二轮池,第二轮层级,建议梯度,专业角色判断,第二轮方向标签,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,来源页码,版面列,专业行ID,专业组出现ID
R2GROUP-8ee470fc2cfe658b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,F204,北华航天工业学院,F20403,5,11,计算机科学与技术（在固安校区就读不招不能准确在显示器上识别红、黄、紫各颜色中任何一种颜色的饭码、子莓薯,计算机类相关,优先了解-命中当前偏好方向,,,3,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,26,24,103,right,M-7a717d0e250b8789,G-3a5a8b41d895a4d0
R2GROUP-8ee470fc2cfe658b,主线,M3-冲刺主线观察,冲刺观察,字段缺口待核,,false,F204,北华航天工业学院,F20403,6,12,道路桥梁与渡河工程（在固安校区就,,待了解-未命中当前偏好方向,,,2,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,26,24,103,right,M-c06b4f3b832bf056,G-3a5a8b41d895a4d0
R2GROUP-8ee470fc2cfe658b,主线,M3-冲刺主线观察,冲刺观察,字段缺口待核,,false,F204,北华航天工业学院,F20403,7,13,遥感科学与技术（在固安校区就读）,,待了解-未命中当前偏好方向,,,2,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,26,24,103,right,M-932872812be01095,G-3a5a8b41d895a4d0
R2GROUP-8ee470fc2cfe658b,主线,M3-冲刺主线观察,冲刺观察,主线偏好-工科信息制造,电子信息网络,false,F204,北华航天工业学院,F20403,8,14,飞行器控制与信息工程（在固安校区就读）F205河北经贸大学（公办）（河北）,,待了解-未命中当前偏好方向,,,2,4900,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,26,24,103,right,M-c171281e70b8a7ce,G-3a5a8b41d895a4d0
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,1,18,金融学,,待了解-未命中当前偏好方向,,不限,,4000,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-f03c4ef1f39ebfb6,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,2,19,金融工程,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-695638a4e195323a,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,3,20,保险学,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-ce2a99bdc00de329,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,4,21,工商管理,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-c7fdfcdc322e608e,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,5,22,会计学,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-00eda30bf9920ddc,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,6,23,财务管理,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-3a4a989d7c5ef322,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,7,24,审计学,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-015c4b80011eb879,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,8,25,经济学,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-e4363f30c0b3494d,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,9,26,敪字经济,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-d1735d8c54961491,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,10,27,财政学,,待了解-未命中当前偏好方向,,,1,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-d561632684b42e03,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,11,28,税收学,,待了解-未命中当前偏好方向,,,1,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-6b2893557e17734d,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,12,29,行政管理（办学地点：北校区）,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-4ff81d294d7fcdb1,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,13,30,旅游管理（办学地点：北校区）,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-c004bfaa6313019a,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,14,31,酒店管理（办学地点：北校区）,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-21077cdf39ad3ab3,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,15,32,国际经济与贸易,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-34b7569d6cac1662,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K755,新疆财经大学,K75503,16,33,国际商务,,待了解-未命中当前偏好方向,,,2,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-c2e9d7ea6941d366,G-fa79972ed51283db
R2GROUP-9195694dd3418dfe,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K755,新疆财经大学,K75503,17,34,电子商务,,待了解-未命中当前偏好方向,,,13,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-1,-10,235,right,M-1228b9acd479c8d3,G-fa79972ed51283db
R2GROUP-93bcc055da041d69,主线,M2-稳冲主线优先,稳冲观察,主线偏好-计算机/数字媒体,数字媒体技术,false,H775,韶关学院,H77505,1,05,数字媒体技术（办学地点：韶乐园校,数字媒体技术,优先了解-命中当前偏好方向,,化学,10,5710,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,no_school_source,H3-历史最高线高于等位分15分内,3,-10,187,right,M-4b0cc9d74eef3c59,G-aed32fc724b7746b
R2GROUP-9603e0ac6ded8d79,主线,M1-保底稳妥主线优先,稳妥观察,调剂接受度待判断,,false,K782,新疆科技学院,K78205,1,12,数字经济（办学地点：鸿雁校区）,,待了解-未命中当前偏好方向,,不限,6,4000,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-7,-29,237,left,M-ac8ceeeb48ef3fa7,G-1179396e0cacf442
R2GROUP-9603e0ac6ded8d79,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K782,新疆科技学院,K78205,2,13,金融科技（办学地点：鸿雁校区）,,待了解-未命中当前偏好方向,,,4,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-7,-29,237,left,M-f4d0357a7f26db48,G-1179396e0cacf442
R2GROUP-9603e0ac6ded8d79,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,K782,新疆科技学院,K78205,3,14,大数据管理与应用（办学地点：鸿雁校区）,计算机类相关,优先了解-命中当前偏好方向,,,6,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-7,-29,237,left,M-09687f19b394e4b2,G-1179396e0cacf442
R2GROUP-9603e0ac6ded8d79,主线,M1-保底稳妥主线优先,稳妥观察,字段缺口待核,,false,K782,新疆科技学院,K78205,4,15,物流工程（办学地点：鸿雁校区）,,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-7,-29,237,left,M-f93134d79b6ede6a,G-1179396e0cacf442
R2GROUP-9603e0ac6ded8d79,主线,M1-保底稳妥主线优先,稳妥观察,可了解-管理/旅游,工商旅游管理,false,K782,新疆科技学院,K78205,5,16,电子商务（办学地点：鸿雁校区）,,待了解-未命中当前偏好方向,,,124,4500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-7,-29,237,left,M-34142fd6864c12a6,G-1179396e0cacf442
R2GROUP-98e2d54d4e335d45,主线,M1-保底稳妥主线优先,稳妥观察,调剂接受度待判断,,false,F200,河北科技师范学院,F20002,1,05,应用化学（在昌黎校区就读）,,待了解-未命中当前偏好方向,,化学,5,4900,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-13,103,right,M-99575750ffafb866,G-42d45c1d1231f2a1
R2GROUP-98e2d54d4e335d45,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-工科信息制造,机械自动化机器人,false,F200,河北科技师范学院,F20002,2,06,机械设计制造及其自动化（在开发区校区就读）,,待了解-未命中当前偏好方向,,,5,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-13,103,right,M-086570ca562efb86,G-42d45c1d1231f2a1
R2GROUP-98e2d54d4e335d45,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-计算机/数字媒体,电子信息网络；计算机AI软件；计算机类相关,false,F200,河北科技师范学院,F20002,3,07,物联网工程（在秦皇岛校区就读）,计算机类相关,优先了解-命中当前偏好方向,,,5,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-13,103,right,M-836b3b780c62ef3a,G-42d45c1d1231f2a1
R2GROUP-98e2d54d4e335d45,主线,M1-保底稳妥主线优先,稳妥观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,F200,河北科技师范学院,F20002,4,08,数据科学与大数据技术（在秦皇岛校区就读）F201 唐山学院（公办）（河北）,计算机类相关,优先了解-命中当前偏好方向,,,5,4900,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-13,103,right,M-27f14ebdf0689e15,G-42d45c1d1231f2a1
R2GROUP-9e2821d66fae5daa,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,C128,湖北经济学院,C12815,1,A0,数据科学与大数据技术,计算机类相关,优先了解-命中当前偏好方向,,,81,4000,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,18,-21,75,right,M-80e5e29500906fcd,G-a8d2bae2fc9bc289
R2GROUP-9e2821d66fae5daa,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,C128,湖北经济学院,C12815,2,A1,统计学（经济大数据分析实验班）,计算机类相关,优先了解-命中当前偏好方向,,,30,5200,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,18,-21,75,right,M-bdb8c648f4fcd287,G-a8d2bae2fc9bc289
R2GROUP-9e2821d66fae5daa,主线,M3-冲刺主线观察,冲刺观察,主线偏好-工科信息制造,电子信息网络,false,C128,湖北经济学院,C12815,3,A2,电子信息工程,,待了解-未命中当前偏好方向,,,88,5200,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,18,-21,75,right,M-23980bd85457c053,G-a8d2bae2fc9bc289
R2GROUP-9e2821d66fae5daa,主线,M3-冲刺主线观察,冲刺观察,主线偏好-计算机/数字媒体,计算机AI软件；计算机类相关,false,C128,湖北经济学院,C12815,4,A3,软件工程,计算机类相关,优先了解-命中当前偏好方向,,,71,5200,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H4-历史最高线高于等位分16-30分,18,-21,75,right,M-1efaea54a448afe9,G-a8d2bae2fc9bc289
