第四轮候选ID,讨论集合,城市,冲稳保,院校代码,院校名称,院校专业组代码,专业组内专业序号,专业代号,专业名称及备注,专业偏好方向,第四轮方向标签,专业角色判断,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,来源页码,版面列,专业行ID,专业组出现ID
R4GROUP-fb9e89612f97e902,主线可能够得着全集,哈尔滨市,稳妥观察,F696,哈尔滨学院,F69603,4,09,旅游管理,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,,,4000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-14,-14,126,right,M-a5fe82604af19911,G-138c426667d838bf
R4GROUP-31eeef0d96632d66,主线可能够得着全集,哈尔滨市,稳妥观察,F696,哈尔滨学院,F69604,1,10,智能建造,,,字段缺口待核,待了解-未命中当前偏好方向,,化学,,5000,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-14,-14,126,right,M-bc73f96173ffb33e,G-2ffa51d8da6e79de
R4GROUP-31eeef0d96632d66,主线可能够得着全集,哈尔滨市,稳妥观察,F696,哈尔滨学院,F69604,2,11,土木工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-14,-14,126,right,M-693e1809d0d8cee9,G-2ffa51d8da6e79de
R4GROUP-31eeef0d96632d66,主线可能够得着全集,哈尔滨市,稳妥观察,F696,哈尔滨学院,F69604,3,12,城市地下空间工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-14,-14,126,right,M-04e9526b21613de1,G-2ffa51d8da6e79de
R4GROUP-31eeef0d96632d66,主线可能够得着全集,哈尔滨市,稳妥观察,F696,哈尔滨学院,F69604,4,13,电气工程与智能控制,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5000,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-14,-14,126,right,M-2693545eb39c487f,G-2ffa51d8da6e79de
R4GROUP-4ad3dd414f848255,主线可能够得着全集,张家口市,稳妥观察,F182,河北建筑工程学院,F18203,1,05,道路桥梁与渡河工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,4900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-13,-13,101,left,M-95636a1b78ecafc2,G-b2a28912ed3d4bd5
R4GROUP-4ad3dd414f848255,主线可能够得着全集,张家口市,稳妥观察,F182,河北建筑工程学院,F18203,3,08,能源动力类（能源与动力工程：新能源科学与工程；建筑环境与能源应用工,,,字段缺口待核,待了解-未命中当前偏好方向,,,,4900,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-13,-13,101,left,M-d3889a14b87d9781,G-b2a28912ed3d4bd5
R4GROUP-2dc4b8dce14269ea,主线可能够得着全集,林芝市,稳妥观察,K437,西藏农牧大学,K43702,1,04,食品科学与工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,3080,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-13,-13,222,left,M-5ac15c04558d3937,G-8e69b6c134bd290e
R4GROUP-2dc4b8dce14269ea,主线可能够得着全集,林芝市,稳妥观察,K437,西藏农牧大学,K43702,2,05,水利水电工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,3080,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-13,-13,222,left,M-56defd2266eb2f58,G-8e69b6c134bd290e
R4GROUP-2dc4b8dce14269ea,主线可能够得着全集,林芝市,稳妥观察,K437,西藏农牧大学,K43702,3,06,农业资源与环境,,农业动医兽医；环境工程科学,可了解-农业相关,待了解-未命中当前偏好方向,,,2,,2,再选科目；学费,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-13,-13,222,left,M-646c6b6c03eeedce,G-8e69b6c134bd290e
R4GROUP-ae6b9c4afaf15a02,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12707,1,32,物理学,,,调剂接受度待判断,待了解-未命中当前偏好方向,,「化学,40,4000,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-14,74,right,M-644e43ea080fa539,G-3b38b76a9fd11177
R4GROUP-ae6b9c4afaf15a02,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12707,2,33,电子信息工程,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,93,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-14,74,right,M-4d10d184aed0f126,G-3b38b76a9fd11177
R4GROUP-ae6b9c4afaf15a02,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12707,3,34,光电信息科学与工程,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,60,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-14,74,right,M-cf4afdb8372b8417,G-3b38b76a9fd11177
R4GROUP-ae6b9c4afaf15a02,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12707,4,35,电子信息科学与技术,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,60,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-14,74,right,M-f8bfb76d34084a81,G-3b38b76a9fd11177
R4GROUP-abc6b0c3be579ab0,主线可能够得着全集,秦皇岛市,稳妥观察,F200,河北科技师范学院,F20002,2,06,机械设计制造及其自动化（在开发区校区就读）,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,5,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-13,103,right,M-086570ca562efb86,G-42d45c1d1231f2a1
R4GROUP-7d2040383de1f7af,主线可能够得着全集,昆明市,稳妥观察,K347,云南农业大学,K34707,2,13,水利水电工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,2,5000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-12,218,right,M-90f3b5080f9bda4f,G-2736aacdbed7d895
R4GROUP-7d2040383de1f7af,主线可能够得着全集,昆明市,稳妥观察,K347,云南农业大学,K34707,3,14,电气工程及其自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,2,5000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-12,218,right,M-6047f3410be1192a,G-2736aacdbed7d895
R4GROUP-7d2040383de1f7af,主线可能够得着全集,昆明市,稳妥观察,K347,云南农业大学,K34707,4,15,应用化学,,,字段缺口待核,待了解-未命中当前偏好方向,,,2,5000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-12,-12,218,right,M-fe5a2a93c59afc39,G-2736aacdbed7d895
R4GROUP-0daf2a14caa6bdb5,主线可能够得着全集,恩施土家族苗族自治州,稳妥观察,C129,湖北民族大学,C12922,2,80,旅游管理（民族班；旅游规划和旅游企业运营管理方向）,,工商旅游管理,可了解-管理/旅游,暂缓判断-特殊限制待核,专项/预科/定向等特殊类型,,5,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-11,-11,76,left,M-5bea035843129690,G-89fa2e63c6de5318
R4GROUP-e44ee567d764972e,主线可能够得着全集,图木舒克市,稳妥观察,K783,新疆政法学院,K78304,4,17,统计学,,,字段缺口待核,待了解-未命中当前偏好方向,,,3,4500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-11,-18,237,left,M-765fffeb9c720a72,G-d6fbe6fc85f12021
R4GROUP-e44ee567d764972e,主线可能够得着全集,图木舒克市,稳妥观察,K783,新疆政法学院,K78304,5,18,网络空间安全,,计算机AI软件,主线偏好-计算机/数字媒体,待了解-未命中当前偏好方向,,,2,4500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-11,-18,237,left,M-38dd5fc4717d4bcd,G-d6fbe6fc85f12021
R4GROUP-63e7de6cd453c519,主线可能够得着全集,临汾市,稳妥观察,F348,山西电子科技学院,F34801,1,01,光电信息科学与工程,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,「化学,,5280,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-10,-10,110,right,M-381098630fbe1e02,G-cfaf086a447f3635
R4GROUP-63e7de6cd453c519,主线可能够得着全集,临汾市,稳妥观察,F348,山西电子科技学院,F34801,4,04,机械电子工程,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,5280,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-10,-10,110,right,M-5b8f82e8dff108c9,G-cfaf086a447f3635
R4GROUP-473e92ec8d55a243,主线可能够得着全集,林芝市,稳妥观察,K437,西藏农牧大学,K43701,1,01,电气工程及其自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,3360,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-10,-22,222,left,M-d728a8206ba8ce8c,G-9bf460e4dd336566
R4GROUP-473e92ec8d55a243,主线可能够得着全集,林芝市,稳妥观察,K437,西藏农牧大学,K43701,2,02,能源与动力工程,,,字段缺口待核,待了解-未命中当前偏好方向,,,,3360,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-10,-22,222,left,M-232d135786306697,G-9bf460e4dd336566
R4GROUP-068169280809c9a7,主线可能够得着全集,黄石市,稳妥观察,C138,湖北理工学院,C13811,1,54,电子信息工程,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,96,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-14,79,right,M-48b1a305b9c7e86e,G-dc838b805da2befe
R4GROUP-068169280809c9a7,主线可能够得着全集,黄石市,稳妥观察,C138,湖北理工学院,C13811,2,55,通信工程,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,51,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-14,79,right,M-9b4e65a692074a76,G-dc838b805da2befe
R4GROUP-068169280809c9a7,主线可能够得着全集,黄石市,稳妥观察,C138,湖北理工学院,C13811,3,56,电气工程及其自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,91,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-14,79,right,M-128214aede4ecfe0,G-dc838b805da2befe
R4GROUP-068169280809c9a7,主线可能够得着全集,黄石市,稳妥观察,C138,湖北理工学院,C13811,4,57,自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,化学,52,4000,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-14,79,right,M-0154a57fcc7c7e79,G-dc838b805da2befe
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,1,31,经济与金融（办学地点：校本部）,,,字段缺口待核,待了解-未命中当前偏好方向,,,22,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-60cdd8133514e45a,G-cd452af7e0ea46f7
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,2,32,日语（办学地点：校本部：外语语种：不,,,字段缺口待核,暂缓判断-特殊限制待核,语种或单科限制,,5,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-d24aff6b6329c648,G-cd452af7e0ea46f7
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,3,33,商务英语（办学地点：校本部；外语语种：英语）,,,字段缺口待核,暂缓判断-特殊限制待核,语种或单科限制,,20,4000,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-4ac5a8484ce4f2a9,G-cd452af7e0ea46f7
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,4,34,网络与新媒体（办学地点：校本部）,,,字段缺口待核,待了解-未命中当前偏好方向,,,8,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-8321d5ecce7619c2,G-cd452af7e0ea46f7
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,6,36,财务管理（办学地点：校本部）,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,,20,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-7b262489d3512348,G-cd452af7e0ea46f7
R4GROUP-7cccdb73d0c6ffab,主线可能够得着全集,十堰市,稳妥观察,C151,汉江师范学院,C15109,7,37,审计学（办学地点：校本部）,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,,21,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-9,-9,81,left,M-187574de806c1e16,G-cd452af7e0ea46f7
